Country;B2;q22c_rec;TSC_682;q1_rec;q3_rec;q31_rec;q25_rec;q27_rec;b14_rec;b20_rec;b1_rec;b2_rec
3;19;1;1;3;1;6;6;2;3;4;1;1
3;54;3;4;1;1;2;5;2;1;3;2;3
3;62;3;4;9;1;9;99;2;2;4;2;3
3;22;2;1;3;1;1;6;2;3;4;1;1
3;55;2;2;3;1;3;99;4;1;3;2;3
3;53;4;2;3;1;9;6;99;2;3;1;3
3;41;4;2;3;1;2;2;2;3;3;1;2
3;65;1;3;3;1;3;6;2;3;3;2;4
3;33;2;1;2;1;1;5;2;1;2;1;2
3;17;1;1;3;1;9;6;2;3;2;2;1
3;34;1;1;3;1;6;2;1;3;3;2;2
3;44;4;2;3;1;6;99;99;2;3;2;2
3;51;1;1;1;2;9;2;99;9;3;1;3
3;24;1;3;3;1;6;6;2;3;4;2;1
3;48;1;1;3;1;6;5;2;3;1;2;3
3;59;4;1;3;1;9;99;99;3;1;2;3
3;45;1;3;3;1;6;99;2;3;1;2;3
3;55;1;1;3;1;2;3;2;3;2;2;3
3;59;1;1;3;1;6;6;2;3;2;2;3
3;50;1;1;3;1;9;4;99;2;4;2;3
3;33;2;1;2;1;2;5;2;3;3;2;2
3;26;1;1;3;1;6;2;1;2;1;1;2
3;67;2;2;3;1;3;1;4;2;3;2;4
3;57;1;1;3;1;4;99;2;1;4;1;3
3;59;1;3;3;1;6;5;2;3;3;1;3
3;68;1;1;2;1;3;3;2;3;1;1;4
3;52;2;2;1;2;2;2;5;3;1;2;3
3;60;1;1;3;1;6;4;2;3;3;2;3
3;36;1;1;2;1;2;6;2;3;2;1;2
3;58;4;2;2;1;9;99;99;2;1;1;3
3;25;1;1;3;1;1;3;2;3;1;2;1
3;67;1;3;3;1;1;6;2;3;3;1;4
3;18;1;1;3;1;2;2;2;2;1;2;1
3;46;1;1;3;1;6;3;2;2;3;2;3
3;55;4;2;9;9;9;99;5;2;3;2;3
3;34;4;1;3;1;6;6;1;3;3;1;2
3;52;2;2;3;1;9;5;2;3;1;1;3
3;57;1;1;3;1;6;4;2;2;3;1;3
3;56;1;1;3;1;3;6;2;3;1;1;3
3;19;1;3;3;1;6;3;2;3;2;2;1
3;39;1;3;3;1;6;4;1;3;1;1;2
3;58;1;1;3;1;6;6;2;3;3;2;3
3;53;1;1;2;1;6;3;2;2;3;2;3
3;68;1;1;3;1;9;5;99;1;3;1;4
3;47;1;2;2;1;3;5;2;2;3;2;3
3;66;1;1;2;1;6;5;2;3;4;1;4
3;59;1;3;3;1;6;6;2;2;4;2;3
3;63;3;4;1;1;1;6;2;3;3;1;3
3;26;1;3;2;2;6;99;2;3;2;2;2
3;49;2;2;2;1;6;1;2;2;2;1;3
3;50;3;4;3;1;1;6;2;2;3;2;3
3;61;3;4;1;1;9;99;4;1;4;2;3
3;48;2;2;3;1;4;99;4;2;3;1;3
3;42;2;1;3;1;4;3;3;3;1;1;2
3;63;1;1;3;1;6;6;2;3;4;2;3
3;46;1;3;3;1;4;5;2;2;3;1;3
3;17;2;2;3;1;4;5;1;1;3;2;1
3;17;1;3;3;2;3;6;2;3;3;2;1
3;39;1;3;3;1;4;1;1;1;1;1;2
3;38;1;1;2;1;1;5;2;2;4;2;2
3;43;1;1;3;1;3;5;2;2;4;1;2
3;28;4;2;3;1;6;4;2;2;3;2;2
3;60;1;3;3;1;2;6;2;2;4;1;3
3;66;4;1;3;1;6;6;2;1;3;2;4
3;60;3;4;2;1;1;6;2;1;4;1;3
3;45;1;3;3;1;6;6;2;3;4;2;3
3;55;1;2;3;2;6;3;2;1;3;2;3
3;64;4;1;3;1;9;5;3;3;1;2;3
3;36;4;2;1;2;9;99;2;1;3;1;2
3;67;1;1;3;1;3;2;2;3;2;1;4
3;36;4;1;2;2;6;99;2;1;3;2;2
3;67;1;1;3;1;2;6;2;1;4;1;4
3;47;1;2;2;1;2;3;2;2;3;1;3
3;33;1;3;3;1;4;6;2;2;4;1;2
3;61;1;3;3;1;1;6;2;3;1;1;3
3;33;1;3;3;1;3;6;2;2;3;2;2
3;38;2;2;3;1;9;5;99;2;4;2;2
3;30;2;2;3;1;4;2;1;2;2;2;2
3;45;4;2;9;9;9;99;99;9;3;1;3
3;50;1;1;3;1;1;6;2;1;1;1;3
3;57;1;1;3;1;6;99;2;3;4;2;3
3;44;1;3;3;1;6;6;2;3;2;2;2
3;49;3;2;1;1;2;99;99;2;4;1;3
3;29;1;1;3;1;6;1;2;3;3;1;2
3;41;4;2;2;1;9;5;4;1;3;1;2
3;20;1;1;3;1;1;5;2;2;4;2;1
3;54;4;1;2;1;1;4;2;2;1;1;3
3;52;1;2;2;1;6;99;2;2;1;2;3
3;42;1;3;3;1;2;6;2;3;1;1;2
3;33;2;1;3;2;4;2;2;3;2;1;2
3;67;1;1;3;1;9;99;1;2;4;1;4
3;49;2;1;3;1;9;99;2;9;3;2;3
3;59;1;2;2;1;6;4;3;1;4;2;3
3;56;4;2;2;1;6;3;2;2;1;2;3
3;39;1;1;3;1;4;1;2;1;4;1;2
3;20;1;1;3;1;6;5;2;3;3;2;1
3;55;1;3;3;1;6;6;2;1;1;2;3
3;56;1;1;3;1;9;4;2;2;3;2;3
3;36;3;2;3;1;9;99;2;9;3;2;2
3;58;4;2;3;1;6;5;1;2;1;1;3
3;54;1;1;2;1;6;6;2;1;1;1;3
3;54;1;1;3;1;6;6;2;3;4;1;3
3;40;1;1;3;2;4;99;2;2;2;1;2
3;68;3;4;3;1;3;6;2;1;3;2;4
3;43;1;1;3;1;1;5;2;2;3;1;2
3;61;2;2;3;1;6;3;2;1;4;1;3
3;42;4;1;3;1;6;6;2;1;1;2;2
3;46;3;4;1;1;2;2;5;1;2;1;3
3;55;2;2;3;1;6;99;2;2;4;1;3
3;19;1;1;3;1;3;6;2;2;3;1;1
3;43;1;1;3;2;9;99;99;1;4;2;2
3;18;4;1;3;1;4;3;3;1;1;2;1
3;70;2;2;3;1;9;99;2;2;3;1;4
3;32;3;4;1;2;1;3;4;3;4;2;2
3;60;4;1;2;1;6;5;2;2;1;2;3
3;57;1;3;3;1;6;6;2;3;1;1;3
3;47;1;2;3;1;2;6;2;2;2;1;3
3;22;2;2;3;1;4;4;2;9;4;2;1
3;62;1;3;1;1;6;6;2;3;1;2;3
3;16;2;1;2;9;4;6;2;2;2;1;1
3;37;1;1;3;1;4;6;3;3;1;2;2
3;64;2;2;2;1;6;1;99;2;1;2;3
3;53;1;1;2;1;2;5;2;1;4;1;3
3;61;4;2;9;9;9;99;99;9;4;2;3
3;28;2;1;3;1;1;4;4;3;1;2;2
3;48;4;2;3;9;6;99;99;2;1;2;3
3;32;1;1;3;1;6;5;2;3;1;1;2
3;44;1;1;3;1;4;1;1;3;2;2;2
3;44;1;1;3;1;9;6;99;2;1;1;2
3;28;1;3;3;1;6;5;2;3;1;1;2
3;30;1;1;3;1;3;5;2;3;3;1;2
3;35;1;1;2;1;1;5;99;3;3;2;2
3;58;3;2;2;1;2;99;2;2;3;1;3
3;29;3;4;1;2;9;99;2;3;4;1;2
3;36;3;4;1;1;6;6;2;3;1;1;2
3;43;1;1;2;1;1;99;4;1;1;2;2
3;63;1;3;3;1;2;6;2;2;4;1;3
3;30;1;1;1;1;1;6;2;2;4;1;2
3;46;3;4;3;1;9;99;2;1;1;2;3
3;49;1;2;3;1;6;6;2;3;4;2;3
3;48;1;1;3;1;6;99;2;2;2;2;3
3;59;4;1;3;1;3;6;2;2;1;1;3
3;57;1;1;3;1;6;99;2;1;2;1;3
3;20;1;1;3;1;6;99;2;2;3;2;1
3;57;1;1;3;1;6;5;2;9;4;1;3
3;67;1;3;3;1;4;6;2;1;4;1;4
3;49;1;1;3;1;9;6;2;3;4;2;3
3;62;1;1;3;1;4;3;2;2;3;1;3
3;53;4;2;2;1;9;2;2;1;1;2;3
3;50;1;1;3;1;6;4;2;3;2;2;3
3;58;1;1;2;1;4;5;2;3;2;2;3
3;63;2;2;2;1;2;3;3;2;4;1;3
3;50;1;1;2;1;3;5;2;1;3;2;3
3;70;4;1;3;1;9;4;2;2;4;2;4
3;33;2;2;2;1;2;5;3;1;4;2;2
3;53;3;4;3;1;6;6;2;9;1;2;3
3;56;1;3;3;1;3;6;2;2;3;2;3
3;44;4;2;3;1;3;99;2;3;3;2;2
3;35;2;2;2;1;2;6;2;2;4;1;2
3;24;1;1;3;1;4;5;3;3;1;1;1
3;29;1;1;1;1;9;6;2;1;3;2;2
3;26;1;1;2;1;6;6;2;3;1;1;2
3;60;1;1;3;1;2;2;2;2;3;1;3
3;38;3;4;2;1;6;6;2;3;4;1;2
3;46;4;2;2;9;9;99;99;2;1;1;3
3;43;1;2;3;1;2;1;4;3;4;1;2
3;19;1;1;3;1;1;99;99;2;2;2;1
3;32;1;3;3;1;6;99;2;3;4;2;2
3;63;1;3;3;1;9;6;2;2;3;1;3
3;52;1;3;3;1;9;99;99;9;3;1;3
3;18;1;1;3;1;4;6;2;1;1;2;1
3;25;1;3;1;1;3;6;2;3;3;1;1
3;63;3;4;3;1;6;4;2;2;3;2;3
3;59;4;1;2;1;9;4;2;3;1;1;3
3;57;1;1;2;2;1;6;2;1;4;1;3
3;20;1;3;3;1;6;5;2;2;4;1;1
3;56;1;1;2;1;6;6;2;3;4;1;3
3;29;3;4;2;2;1;99;2;3;1;1;2
3;64;2;2;2;1;6;1;2;2;4;2;3
3;30;1;3;3;1;6;5;2;3;1;2;2
3;29;2;1;3;1;6;3;2;3;2;2;2
3;48;3;4;2;1;6;3;2;3;1;2;3
3;45;1;1;3;1;3;6;2;1;2;2;3
3;29;1;1;3;1;3;99;2;3;1;2;2
3;69;1;3;3;1;2;6;2;2;1;2;4
3;64;3;4;3;1;9;99;99;1;1;1;3
3;42;1;1;2;1;3;3;2;2;1;1;2
3;38;1;1;2;1;4;4;99;2;1;2;2
3;45;1;1;3;1;6;3;2;3;1;1;3
3;32;1;1;3;1;6;5;1;2;4;2;2
3;24;1;2;1;1;9;99;99;2;3;2;1
3;43;1;2;2;1;4;3;2;2;3;2;2
3;37;1;1;2;1;6;6;2;2;1;1;2
3;19;4;2;3;1;6;99;99;2;2;2;1
3;26;1;1;3;1;4;4;2;3;1;1;2
3;36;2;2;3;2;6;2;2;1;2;2;2
3;62;4;1;2;2;6;5;2;2;2;2;3
3;56;1;1;2;1;2;99;3;2;1;2;3
3;55;2;2;3;1;6;1;4;2;4;1;3
3;62;2;2;2;1;9;99;99;1;3;1;3
3;36;3;4;2;1;6;6;2;2;3;2;2
3;36;1;3;3;1;2;5;2;3;1;2;2
3;54;1;1;3;1;9;6;5;2;4;2;3
3;28;1;1;3;1;4;3;3;2;4;1;2
3;49;1;1;3;1;9;6;3;1;4;2;3
3;24;1;1;2;1;1;3;2;1;4;2;1
3;49;1;1;3;1;9;99;99;1;1;2;3
3;49;1;1;2;1;9;4;2;1;3;1;3
3;22;2;1;3;1;4;4;99;1;1;2;1
3;57;1;2;3;1;9;99;2;9;3;2;3
3;50;1;1;3;1;6;99;99;3;3;2;3
3;66;1;3;3;1;4;6;2;3;4;1;4
3;64;2;2;3;1;9;6;99;1;4;2;3
3;21;3;4;1;1;2;99;2;1;1;2;1
3;30;1;1;3;1;1;3;2;9;1;2;2
3;43;4;1;3;1;6;99;99;1;1;2;2
3;27;2;1;3;1;9;99;5;3;1;1;2
3;28;4;1;2;1;3;99;2;1;1;2;2
3;51;4;1;2;1;4;3;2;1;1;1;3
3;69;1;1;2;1;9;6;2;1;1;2;4
3;37;1;1;3;1;6;4;3;3;2;1;2
3;34;1;1;3;1;6;5;99;3;1;2;2
3;52;2;2;2;2;1;3;2;3;3;2;3
3;26;1;1;2;1;3;3;2;1;3;2;2
3;30;1;1;2;1;6;6;2;3;1;2;2
3;66;4;2;3;1;6;99;2;1;3;2;4
3;56;1;1;3;1;9;5;2;2;2;2;3
3;34;1;1;2;1;4;3;2;2;3;1;2
3;50;1;3;3;1;2;6;2;9;3;2;3
3;27;4;2;3;1;4;99;1;1;1;1;2
3;36;1;1;3;1;6;6;2;3;1;1;2
3;27;4;2;3;1;6;6;2;1;1;2;2
3;48;4;2;3;1;9;4;2;3;4;2;3
3;47;1;3;3;1;2;6;2;2;3;1;3
3;60;1;1;1;1;1;6;2;3;3;1;3
3;27;1;1;3;1;4;1;1;1;3;2;2
3;57;1;1;3;1;3;6;2;2;4;2;3
3;27;1;1;3;1;9;5;2;3;4;2;2
3;32;1;1;2;1;6;99;2;3;1;1;2
3;58;1;3;3;1;2;6;2;3;2;1;3
3;57;1;3;3;1;2;5;2;2;1;2;3
3;55;4;1;2;1;9;5;2;2;1;2;3
3;66;1;3;3;1;6;99;2;3;2;1;4
3;69;4;1;3;1;6;6;2;2;1;2;4
3;25;1;1;3;1;6;6;2;1;3;2;1
3;24;1;1;3;1;6;5;2;3;2;2;1
3;41;1;1;2;1;9;4;2;3;4;1;2
3;37;2;2;3;1;4;3;4;3;1;1;2
3;55;4;2;2;1;6;5;2;1;3;2;3
3;53;1;1;3;1;1;6;2;3;4;1;3
3;39;1;1;2;2;4;5;3;1;1;1;2
3;49;3;4;2;1;6;99;2;3;2;1;3
3;43;1;3;2;1;4;5;2;1;4;1;2
3;45;3;4;2;1;9;4;2;2;3;2;3
3;49;1;3;3;1;6;6;2;3;1;2;3
3;58;1;3;3;1;6;6;2;3;3;2;3
3;28;1;1;1;1;2;3;2;2;3;1;2
3;30;1;3;3;1;6;5;2;3;1;2;2
3;27;1;3;3;1;6;6;2;3;2;2;2
3;30;1;1;3;1;4;5;3;3;3;1;2
3;60;1;1;3;1;9;99;99;2;3;1;3
3;56;4;1;3;1;3;6;2;3;1;2;3
3;52;1;1;3;1;3;6;2;3;4;1;3
3;58;1;1;3;1;6;99;2;1;3;2;3
3;52;4;2;3;1;3;99;2;2;1;1;3
3;67;3;4;1;1;1;6;2;3;1;1;4
3;53;4;2;1;2;9;99;99;3;3;2;3
3;50;1;3;3;1;6;6;2;3;2;1;3
3;58;1;1;1;2;3;5;2;3;3;2;3
3;56;1;1;3;2;4;3;3;3;1;1;3
3;65;4;1;3;1;2;4;2;2;4;1;4
3;49;1;3;3;1;3;6;2;1;3;1;3
3;42;1;1;3;1;4;6;3;2;3;1;2
3;59;1;1;3;1;6;6;2;3;3;1;3
3;51;4;2;3;1;9;99;2;2;2;2;3
3;57;1;1;2;1;6;3;2;1;3;2;3
3;19;1;1;3;1;2;2;2;3;1;2;1
3;57;3;4;3;1;6;6;2;1;3;2;3
3;36;1;1;3;1;3;4;2;1;1;1;2
3;47;1;1;3;1;1;4;2;2;4;2;3
3;48;1;1;3;1;4;3;2;3;2;1;3
3;27;1;3;3;1;6;6;2;1;3;2;2
3;57;1;2;1;1;6;1;2;3;4;1;3
3;54;2;1;2;1;6;1;5;2;3;2;3
3;46;4;2;2;1;9;99;99;1;3;2;3
3;18;1;3;3;1;6;6;2;3;1;2;1
3;32;2;2;3;2;9;99;4;1;1;2;2
3;47;2;2;2;9;4;4;3;3;4;2;3
3;31;1;3;3;1;2;6;4;3;2;1;2
3;30;1;3;3;1;6;6;2;2;4;2;2
3;67;2;2;1;2;1;1;5;1;1;2;4
3;66;1;3;3;1;6;6;4;1;1;2;4
3;33;2;2;1;1;4;1;5;2;4;1;2
3;28;1;1;3;1;9;99;2;2;3;2;2
3;18;2;1;3;1;4;1;2;1;3;2;1
3;70;2;2;1;2;9;99;5;3;1;1;4
3;53;1;3;2;1;1;6;2;3;1;1;3
3;49;3;4;3;1;9;99;2;3;1;1;3
3;59;1;1;2;2;6;4;2;2;1;1;3
3;39;1;1;3;1;4;3;2;3;1;1;2
3;70;4;2;2;1;3;99;2;1;1;2;4
3;59;3;4;3;1;2;6;2;1;1;1;3
3;52;1;1;3;1;6;3;2;1;2;1;3
3;70;2;2;3;1;6;99;3;1;1;1;4
3;47;1;1;3;1;9;6;3;3;2;2;3
3;71;1;1;3;1;3;4;2;2;4;1;4
3;30;1;1;3;1;6;6;2;3;1;1;2
3;50;4;2;9;9;9;99;99;3;4;2;3
3;64;4;1;3;1;6;6;2;1;3;2;3
3;33;4;2;1;1;6;2;5;1;3;1;2
3;38;3;4;1;2;9;99;99;3;2;1;2
3;37;1;3;3;1;2;5;4;3;1;1;2
3;41;4;1;3;1;6;99;99;2;1;1;2
3;61;1;1;2;1;3;5;2;3;3;1;3
3;34;1;1;9;1;2;2;2;3;1;2;2
3;54;1;1;3;1;6;5;2;3;3;1;3
3;30;1;1;3;1;6;5;2;2;3;2;2
3;34;1;1;3;1;6;5;2;1;1;2;2
3;39;1;1;3;1;1;4;2;2;4;1;2
3;50;2;2;2;1;9;1;3;2;4;2;3
3;39;1;1;3;1;6;6;3;3;3;2;2
3;51;4;1;3;1;6;6;2;1;3;1;3
3;24;1;3;3;1;6;99;2;3;2;2;1
3;46;4;1;2;1;9;99;99;1;2;2;3
3;67;1;1;3;1;6;6;2;2;4;1;4
3;55;1;3;3;1;1;6;2;2;3;1;3
3;38;4;2;9;1;6;99;3;2;4;2;2
3;35;4;2;2;1;3;99;2;2;1;2;2
3;24;1;1;3;1;2;4;3;1;2;2;1
3;38;1;1;2;1;9;99;99;3;3;1;2
3;29;1;3;3;1;2;6;2;2;1;2;2
3;45;4;2;1;1;9;99;99;3;4;1;3
3;37;2;2;3;1;1;3;2;2;1;1;2
3;57;1;1;3;1;6;6;2;3;4;1;3
3;48;2;2;3;1;6;4;3;2;4;2;3
3;17;1;2;2;2;6;3;99;9;4;2;1
3;58;2;2;1;1;6;4;2;2;3;2;3
3;35;1;3;3;1;2;5;1;2;2;2;2
3;36;1;1;3;1;1;4;2;3;1;1;2
3;31;1;1;3;1;1;2;2;3;1;1;2
3;62;1;3;3;1;2;6;2;2;3;1;3
3;45;1;3;3;1;3;3;2;2;3;2;3
3;26;4;2;3;1;6;99;99;2;1;2;2
3;41;1;3;3;1;6;6;2;3;3;2;2
3;52;4;2;2;2;9;99;3;2;4;2;3
3;63;3;4;3;1;3;3;2;2;3;2;3
3;47;1;3;3;1;4;2;2;1;1;1;3
3;50;1;3;3;1;6;6;2;1;1;1;3
3;28;1;1;3;1;6;99;4;9;2;2;2
3;20;4;1;3;1;6;4;99;3;4;2;1
3;32;1;3;1;1;1;5;4;3;1;1;2
3;59;1;1;9;2;6;99;2;2;2;1;3
3;29;1;3;3;1;6;6;2;3;4;2;2
3;63;1;3;1;1;6;6;2;3;3;1;3
3;53;2;1;3;1;1;2;2;1;3;1;3
3;61;1;2;2;1;2;5;4;2;4;2;3
3;39;1;1;3;1;6;5;2;1;3;2;2
3;27;1;3;3;1;2;6;1;3;3;2;2
3;68;4;1;3;1;9;99;2;3;1;1;4
3;53;1;1;2;1;6;3;4;3;3;1;3
3;44;1;1;3;1;6;5;2;1;1;2;2
3;59;1;1;3;1;4;5;2;2;4;1;3
3;42;1;3;3;1;6;6;1;1;3;2;2
3;44;1;1;3;1;2;5;2;3;3;2;2
3;57;1;1;3;1;6;6;2;2;1;1;3
3;55;1;3;3;1;3;6;2;2;3;2;3
3;50;3;4;1;2;1;99;99;1;3;2;3
3;51;3;4;2;1;6;99;99;3;2;2;3
3;41;1;3;3;1;6;6;2;3;1;2;2
3;53;1;3;3;1;6;6;2;3;1;1;3
3;26;2;2;2;1;2;2;3;3;1;2;2
3;19;1;1;3;1;6;6;2;2;2;1;1
3;68;3;4;2;1;6;6;2;1;3;1;4
3;68;4;2;2;1;9;99;4;1;1;2;4
3;26;1;1;3;1;1;5;5;2;3;2;2
3;26;2;1;2;1;3;1;2;1;1;1;2
3;32;1;3;3;1;6;6;2;1;1;2;2
3;65;1;1;3;1;6;6;2;2;1;2;4
3;21;1;1;3;1;2;5;2;3;4;2;1
3;50;1;3;3;1;6;6;2;1;4;2;3
3;52;1;1;3;1;2;5;3;1;3;1;3
3;65;1;1;2;1;2;99;2;2;1;2;4
3;56;3;4;2;9;9;99;2;1;3;1;3
3;59;2;1;1;1;6;1;2;1;2;1;3
3;20;2;2;3;1;6;99;99;3;1;2;1
3;27;4;2;1;1;4;99;2;1;1;1;2
3;35;1;3;3;1;6;4;2;2;3;2;2
3;16;1;1;1;2;1;5;2;2;2;1;1
3;57;1;1;2;1;3;5;1;1;4;2;3
3;43;1;3;1;2;9;1;5;1;3;1;2
3;43;4;2;3;2;6;5;2;1;1;2;2
3;64;1;1;3;1;6;99;2;1;4;1;3
3;67;1;1;3;1;2;6;2;2;3;1;4
3;60;1;3;1;1;9;6;2;3;3;1;3
3;43;4;1;1;2;6;99;99;2;4;1;2
3;64;1;1;2;1;3;4;2;2;2;1;3
3;65;1;1;3;1;1;6;2;2;4;1;4
3;59;4;1;9;1;4;99;2;2;3;2;3
3;62;3;4;3;1;2;5;2;1;1;2;3
3;45;1;1;2;2;1;4;99;3;2;1;3
3;46;2;2;3;1;6;4;2;3;3;1;3
3;43;1;1;2;1;6;5;2;1;3;2;2
3;63;4;2;2;1;6;99;3;1;1;2;3
3;59;1;1;3;1;2;4;2;2;1;1;3
3;31;1;1;2;1;1;3;2;2;3;2;2
3;24;1;3;1;2;4;6;2;3;1;2;1
3;55;1;1;3;1;1;6;2;2;1;2;3
3;42;1;1;3;1;9;6;2;3;4;2;2
3;37;1;1;3;1;4;6;2;2;1;2;2
3;49;2;1;3;1;2;3;2;3;4;1;3
3;35;2;1;3;1;9;3;2;1;4;2;2
3;65;1;1;3;1;4;5;2;3;4;2;4
3;26;1;3;2;1;3;6;2;2;4;2;2
3;62;4;1;3;1;2;5;2;2;2;1;3
3;43;1;3;2;1;2;5;2;3;2;2;2
3;31;1;1;3;1;4;4;3;2;1;1;2
3;62;1;1;3;1;2;4;2;3;3;1;3
3;18;1;3;3;1;3;3;2;3;4;1;1
3;31;1;1;3;1;6;6;2;3;1;2;2
3;21;4;2;2;1;9;99;99;9;1;2;1
3;46;1;3;3;1;9;5;2;1;3;2;3
3;52;4;2;1;1;3;99;2;2;1;1;3
3;46;1;1;2;1;9;99;2;3;4;1;3
3;67;2;2;1;1;9;99;5;1;4;1;4
3;63;4;2;1;2;9;99;99;2;4;2;3
3;61;4;1;3;1;2;3;2;1;1;1;3
3;69;1;1;2;1;6;6;2;3;4;1;4
3;42;2;2;3;1;2;1;2;2;3;1;2
3;54;1;1;3;1;2;3;2;1;2;2;3
3;31;3;4;2;1;3;6;2;2;2;1;2
3;53;1;3;3;1;9;5;2;1;4;1;3
3;28;1;1;1;1;6;6;3;3;4;2;2
3;53;1;3;3;1;4;6;2;1;4;2;3
3;46;1;3;1;1;2;6;2;2;3;1;3
3;62;1;2;3;1;3;4;2;2;3;1;3
3;56;1;1;3;1;6;6;2;3;3;1;3
3;57;1;3;3;1;1;6;2;3;1;1;3
3;30;1;1;2;1;3;4;2;1;3;1;2
3;57;3;3;1;2;6;2;5;1;3;2;3
3;53;4;2;2;1;9;99;99;2;4;1;3
3;55;1;1;2;1;4;5;2;2;3;2;3
3;48;1;1;2;1;2;5;2;1;2;1;3
3;53;1;1;3;1;4;6;2;3;3;1;3
3;62;3;4;3;2;9;99;2;2;4;2;3
3;51;2;1;2;1;9;4;5;3;3;1;3
3;17;1;3;1;1;3;6;2;2;1;1;1
3;53;1;1;3;1;2;5;2;2;3;1;3
3;39;1;1;2;1;6;6;2;3;1;2;2
3;56;1;1;3;1;6;5;2;1;1;1;3
3;65;2;2;3;1;9;1;99;1;1;2;4
3;49;2;1;2;1;3;3;2;2;3;1;3
3;58;2;1;1;1;6;4;2;2;2;1;3
3;63;4;1;2;1;6;4;2;3;1;2;3
3;38;2;2;2;1;2;2;2;1;4;2;2
3;49;1;1;3;1;4;4;99;2;4;1;3
3;19;2;2;3;1;3;99;3;2;4;1;1
3;69;3;4;1;1;1;99;99;1;2;1;4
3;50;1;1;2;1;4;3;2;2;1;1;3
3;33;3;4;3;1;2;3;2;3;1;2;2
3;63;4;2;2;1;6;99;2;2;3;2;3
3;38;1;1;2;1;9;99;99;2;4;2;2
3;29;3;4;1;2;1;99;2;3;3;2;2
3;51;2;2;3;1;1;99;99;2;2;2;3
3;67;1;3;3;1;9;5;2;3;4;2;4
3;52;1;1;3;1;6;5;2;1;3;2;3
3;54;1;3;3;1;3;6;2;3;3;2;3
3;26;1;1;3;1;4;3;1;2;1;1;2
3;47;1;3;1;1;9;99;5;3;3;1;3
3;39;2;1;3;1;6;99;2;3;4;2;2
3;48;4;1;3;1;6;5;2;1;1;1;3
3;23;2;2;2;1;3;3;5;1;3;2;1
3;65;1;1;3;1;2;5;2;1;3;2;4
3;38;1;3;3;2;1;99;2;3;3;1;2
3;36;1;1;3;1;4;3;3;2;4;2;2
3;45;2;2;2;9;9;6;3;2;4;1;3
3;35;1;3;3;1;4;6;2;2;3;2;2
3;24;4;2;9;9;9;99;99;2;3;2;1
3;18;4;1;3;1;6;2;2;2;3;1;1
3;50;1;1;3;1;3;5;3;1;3;1;3
3;69;3;4;1;1;9;99;2;1;1;2;4
3;41;3;4;2;1;1;4;2;1;1;1;2
3;42;1;1;3;1;1;6;2;1;2;1;2
3;58;2;1;3;1;2;6;1;1;3;1;3
3;22;3;1;2;1;9;99;99;1;2;2;1
3;57;1;3;1;1;1;6;2;2;3;1;3
3;24;2;1;3;1;4;3;99;3;1;2;1
3;64;2;1;1;2;9;1;3;2;3;1;3
3;70;1;1;2;1;3;5;2;2;2;1;4
3;26;1;1;3;1;2;1;1;3;3;1;2
3;57;1;3;3;1;6;1;1;3;1;1;3
3;45;1;1;3;1;6;5;2;2;3;2;3
3;44;1;1;3;1;4;4;3;3;3;1;2
3;18;4;1;2;1;9;3;3;3;1;2;1
3;62;4;2;2;1;2;99;99;1;4;2;3
3;54;4;2;1;1;9;99;99;3;3;2;3
3;66;3;4;2;1;1;99;2;2;4;1;4
3;40;1;1;3;1;3;4;2;3;2;1;2
3;51;1;1;3;1;6;6;2;3;4;2;3
3;39;3;4;1;2;9;2;4;1;4;1;2
3;67;1;2;1;2;4;3;2;3;1;1;4
3;55;3;1;2;1;3;4;3;1;1;2;3
3;60;1;1;2;1;9;99;99;3;4;2;3
3;47;1;1;3;1;1;99;2;3;3;2;3
3;57;1;1;2;1;9;6;2;1;3;2;3
3;46;1;1;3;1;9;99;99;2;3;1;3
3;35;1;3;3;1;3;6;2;3;4;1;2
3;16;2;2;1;2;1;99;2;3;4;1;1
3;61;4;1;3;1;2;6;2;1;1;2;3
3;58;2;2;1;1;1;1;3;3;4;1;3
3;26;4;2;1;1;9;99;99;3;1;1;2
3;44;2;1;3;1;3;3;2;1;1;2;2
3;59;1;1;3;1;9;3;2;3;1;1;3
3;21;1;1;3;1;6;5;2;1;4;1;1
3;45;1;1;2;1;3;4;2;2;4;2;3
3;43;3;4;2;1;3;6;1;3;2;1;2
3;50;1;1;3;1;6;2;2;1;1;2;3
3;42;1;1;3;1;6;6;2;3;1;2;2
3;19;2;2;1;1;1;3;4;3;4;1;1
3;56;1;1;3;2;3;4;2;2;2;1;3
3;37;1;1;1;1;2;5;2;2;2;1;2
3;60;1;1;1;1;2;3;3;3;4;1;3
3;69;1;3;3;1;3;6;2;2;1;1;4
3;55;2;2;3;1;1;3;2;3;3;1;3
3;24;2;2;3;1;3;1;1;1;3;2;1
3;53;1;3;3;1;9;6;2;1;1;2;3
3;40;4;2;3;1;9;99;99;3;3;2;2
3;69;4;2;1;2;4;6;2;2;1;2;4
3;64;4;2;1;1;6;99;2;2;3;1;3
3;70;3;4;1;1;3;6;2;3;1;1;4
3;69;3;4;2;1;2;99;2;9;1;1;4
3;56;1;3;3;1;2;6;2;1;3;2;3
3;41;1;1;1;2;1;99;3;2;2;2;2
3;48;2;2;2;2;6;1;5;1;4;2;3
3;18;4;2;1;2;4;2;3;9;4;2;1
3;31;2;1;1;1;9;3;2;3;1;1;2
